40.0, 0.0, 0.0190087191964
40.0, 0.2, 0.273037042739
40.0, 0.4, 0.427388731557
40.0, 0.6, 0.549792010828
40.0, 0.8, 0.525941667282
40.0, 1.0, 0.508543627365
40.0, 1.2, 0.540614068157
40.0, 1.4, 0.612306559
40.0, 1.6, 0.568659352585
40.0, 1.8, 0.483699761571
40.0, 2.0, 0.506761302587
40.0, 2.2, 0.549173945711
40.0, 2.4, 0.579611166993
40.0, 2.6, 0.530849056479
40.0, 2.8, 0.584116738649
40.0, 3.0, 0.499230855952
40.0, 3.2, 0.520879822125
40.0, 3.4, 0.539058016806
40.0, 3.6, 0.447028398462
40.0, 3.8, 0.507771621259
40.0, 4.0, 0.417951457843
40.0, 4.2, 0.393304909529
40.0, 4.4, 0.375400666036
40.0, 4.6, 0.347146147729
40.0, 4.8, 0.369141166219
40.0, 5.0, 0.499932415744
-20.0, 0.0, -0.300471881954
-20.0, 0.2, -0.487951520566
-20.0, 0.4, -0.544879978783
-20.0, 0.6, -0.573095480615
-20.0, 0.8, -0.545884076657
-20.0, 1.0, -0.575780024463
-20.0, 1.2, -0.656034058776
-20.0, 1.4, -0.62696576858
-20.0, 1.6, -0.58463621194
-20.0, 1.8, -0.586325234664
-20.0, 2.0, -0.656077057004
-20.0, 2.2, -0.647970101414
-20.0, 2.4, -0.630997151915
-20.0, 2.6, -0.628855316671
-20.0, 2.8, -0.723967353679
-20.0, 3.0, -0.59207200732
-20.0, 3.2, -0.735909786233
-20.0, 3.4, -0.615929122797
-20.0, 3.6, -0.669567281248
-20.0, 3.8, -0.623265803451
-20.0, 4.0, -0.6841184432
-20.0, 4.2, -0.840931688362
-20.0, 4.4, -0.832444278387
-20.0, 4.6, -0.779387970083
-20.0, 4.8, -0.573017594766
-20.0, 5.0, 0.456959792656
40.0, 0.0, 0.000923243082661
40.0, 0.2, 0.328079072201
40.0, 0.4, 0.485459495939
40.0, 0.6, 0.557623238244
40.0, 0.8, 0.574949795905
40.0, 1.0, 0.580549453619
40.0, 1.2, 0.565098371285
40.0, 1.4, 0.614452725842
40.0, 1.6, 0.561265875963
40.0, 1.8, 0.554232509105
40.0, 2.0, 0.612325809334
-40.0, 0.0, -0.272789785749
-40.0, 0.2, -0.66240047309
-40.0, 0.4, -0.737664041803
-40.0, 0.6, -0.815780961398
-40.0, 0.8, -0.806589960933
-40.0, 1.0, -0.917607359675
-40.0, 1.2, -0.895246612108
-40.0, 1.4, -0.8948988463
-40.0, 1.6, -0.571808826485
-40.0, 1.8, -0.514751469182
-40.0, 2.0, 0.531662069615
40.0, 0.0, 0.0258574392219
40.0, 0.2, 0.288808429923
40.0, 0.4, 0.475724851049
40.0, 0.6, 0.497344656409
40.0, 0.8, 0.520610078657
40.0, 1.0, 0.583479833013
40.0, 1.2, 0.532215856159
40.0, 1.4, 0.571064613728
40.0, 1.6, 0.562755231905
40.0, 1.8, 0.545034445684
-60.0, 0.0, 0.13688703536
-60.0, 0.2, -1.97912408624
-60.0, 0.4, -1.79771683235
-60.0, 0.6, -1.7805239933
-60.0, 0.8, -1.79253732448
-60.0, 1.0, -1.72646898149
-60.0, 1.2, -1.61712780651
-60.0, 1.4, -1.58483877069
-60.0, 1.6, -0.962704969891
-60.0, 1.8, -0.689061864124
-60.0, 2.0, 0.647441455136
45.0, 0.0, -0.0612974829871
45.0, 0.2, -0.0241613712943
45.0, 0.4, 0.628803700042
45.0, 0.6, 0.765815480464
45.0, 0.8, 0.877787957034
45.0, 1.0, 0.934830482996
45.0, 1.2, 0.979134563864
45.0, 1.4, 0.994810849897
45.0, 1.6, 1.02184904337
45.0, 1.8, 0.960466385097
45.0, 2.0, 1.02929728838
-60.0, 0.0, 0.205592618029
-60.0, 0.2, -1.63566115707
-60.0, 0.4, -1.51010736191
-60.0, 0.6, -1.5230965407
-60.0, 0.8, -1.55432333537
-60.0, 1.0, -1.53804147471
-60.0, 1.2, -1.43987687197
-60.0, 1.4, -1.44091205304
-60.0, 1.6, -1.02886007091
-60.0, 1.8, -0.633098319382
-60.0, 2.0, 0.856849355667
50.0, 0.0, -0.0609225200284
50.0, 0.2, -0.0121603262711
50.0, 0.4, 0.755584414479
50.0, 0.6, 1.00104249825
50.0, 0.8, 1.13996919944
50.0, 1.0, 1.28071964053
50.0, 1.2, 1.34800696398
50.0, 1.4, 1.41073137909
50.0, 1.6, 1.46194536792
50.0, 1.8, 1.49444419266
50.0, 2.0, 1.49861408422
50.0, 2.2, 1.45302980516
50.0, 2.4, 1.43753691227
50.0, 2.6, 1.48661121713
50.0, 2.8, 1.49804830689
50.0, 3.0, 1.50162348543
50.0, 3.2, 1.43208973739
50.0, 3.4, 1.4233440044
-20.0, 0.0, -0.2258992697
-20.0, 0.2, -0.346948703078
-20.0, 0.4, -0.420026378923
-20.0, 0.6, -0.39607815559
-20.0, 0.8, -0.404500946946
-20.0, 1.0, -0.390971857099
-20.0, 1.2, -0.471358744454
-20.0, 1.4, -0.477159636003
-20.0, 1.6, -0.458202233266
-20.0, 1.8, -0.468001267937
-20.0, 2.0, -0.4720939615
-20.0, 2.2, -0.494435390056
-20.0, 2.4, -0.46229007611
-20.0, 2.6, -0.483370970454
-20.0, 2.8, -0.723725492705
-20.0, 3.0, -0.957191635097
-20.0, 3.2, -0.764801930745
-20.0, 3.4, -0.50196820186
-20.0, 3.6, 1.52950561755
50.0, 0.0, -0.0544335326456
50.0, 0.2, 0.00447309906646
50.0, 0.4, 0.840274884369
50.0, 0.6, 0.962215572384
50.0, 0.8, 1.11428623207
50.0, 1.0, 1.27929048478
50.0, 1.2, 1.29219361527
50.0, 1.4, 1.33077701892
50.0, 1.6, 1.39821853425
50.0, 1.8, 1.42111644963
50.0, 2.0, 1.39421833046
50.0, 2.2, 1.44645694946
50.0, 2.4, 1.48850674327
50.0, 2.6, 1.43409955205
50.0, 2.8, 1.37742945293
50.0, 3.0, 1.46332058796
50.0, 3.2, 1.47031512989
50.0, 3.4, 1.43468965709
-30.0, 0.0, -0.199148988247
-30.0, 0.2, -0.615050490752
-30.0, 0.4, -0.718604152825
-30.0, 0.6, -0.815446100596
-30.0, 0.8, -0.884843013563
-30.0, 1.0, -0.960597417134
-30.0, 1.2, -0.990581130998
-30.0, 1.4, -1.05505291697
-30.0, 1.6, -1.08995532526
-30.0, 1.8, -1.04335955697
-30.0, 2.0, -1.01580199175
-30.0, 2.2, -1.11314312162
-30.0, 2.4, -1.05880410942
-30.0, 2.6, -1.01058322037
-30.0, 2.8, -0.970004593083
-30.0, 3.0, -0.888007852571
-30.0, 3.2, -0.708785529018
-30.0, 3.4, -0.455945897495
-30.0, 3.6, 1.50636792716
50.0, 0.0, -0.00721748226078
50.0, 0.2, 0.566946379509
50.0, 0.4, 0.848787472066
50.0, 0.6, 0.977945133293
50.0, 0.8, 1.09261521418
50.0, 1.0, 1.2771631722
50.0, 1.2, 1.34272956094
50.0, 1.4, 1.34170140291
50.0, 1.6, 1.39662840575
50.0, 1.8, 1.435098537
50.0, 2.0, 1.45760614899
50.0, 2.2, 1.5010154384
50.0, 2.4, 1.52057119013
50.0, 2.6, 1.46397834396
50.0, 2.8, 1.4389572605
50.0, 3.0, 1.48514496286
50.0, 3.2, 1.49451930506
50.0, 3.4, 1.44999015339
50.0, 3.6, 1.47897461161
50.0, 3.8, 1.46733666535
50.0, 4.0, 1.45296978546
50.0, 4.2, 1.46046880556
50.0, 4.4, 1.39400154792
50.0, 4.6, 1.38567519665
50.0, 4.8, 1.46143359049
50.0, 5.0, 1.44952745281
50.0, 5.2, 1.42406110879
-30.0, 0.0, -0.0163208831383
-30.0, 0.2, -0.58733654917
-30.0, 0.4, -0.665554490572
-30.0, 0.6, -0.725217891433
-30.0, 0.8, -0.850937278671
-30.0, 1.0, -0.932213714088
-30.0, 1.2, -0.963928091329
-30.0, 1.4, -0.95998306393
-30.0, 1.6, -1.00208845243
-30.0, 1.8, -1.0525519491
-30.0, 2.0, -1.13379773803
-30.0, 2.2, -1.09934276933
-30.0, 2.4, -1.12786390086
-30.0, 2.6, -1.18744003888
-30.0, 2.8, -1.13467629194
-30.0, 3.0, -1.15835290896
-30.0, 3.2, -1.19634991849
-30.0, 3.4, -1.23313912335
-30.0, 3.6, -1.20356451872
-30.0, 3.8, -1.22102390671
-30.0, 4.0, -1.15605366273
-30.0, 4.2, -1.16556686775
-30.0, 4.4, -1.06481049707
-30.0, 4.6, -0.978867222643
-30.0, 4.8, -0.868367218649
-30.0, 5.0, -0.58473095717
-30.0, 5.2, 1.14305514243
-30.0, 5.4, 1.42440960167
50.0, 0.0, 0.0140146347688
50.0, 0.2, 0.023926713445
50.0, 0.4, 0.0530794366362
50.0, 0.6, 1.16059340136
50.0, 0.8, 1.33961282447
50.0, 1.0, 1.39206342134
50.0, 1.2, 1.51473839191
50.0, 1.4, 1.63258376159
50.0, 1.6, 1.61823642158
50.0, 1.8, 1.61531609118
50.0, 2.0, 1.71061827064
-30.0, 0.0, -0.0482242062815
-30.0, 0.2, -0.0886700565111
-30.0, 0.4, -0.198464446203
-30.0, 0.6, -0.288910382105
-30.0, 0.8, -0.400794897405
-30.0, 1.0, -0.505843432834
-30.0, 1.2, -0.55567788141
-30.0, 1.4, -0.584656610113
-30.0, 1.6, -0.625572290925
-30.0, 1.8, -0.237200195743
-30.0, 2.0, 1.54444400872
-30.0, 2.2, 1.72305316236
-30.0, 2.4, 1.72305316236
50.0, 0.0, -0.00610686675335
50.0, 0.2, 0.518710666594
50.0, 0.4, 0.860894757345
50.0, 0.6, 1.05485414807
50.0, 0.8, 1.17120469552
50.0, 1.0, 1.35636812995
50.0, 1.2, 1.45347879745
50.0, 1.4, 1.50241500286
50.0, 1.6, 1.53954769391
50.0, 1.8, 1.57252525931
50.0, 2.0, 1.61736202219
50.0, 2.2, 1.6473516734
50.0, 2.4, 1.60267288702
50.0, 2.6, 1.48996516526
50.0, 2.8, 1.45706166993
50.0, 3.0, 1.50826793283
50.0, 3.2, 1.56674801791
50.0, 3.4, 1.54342775536
50.0, 3.6, 1.52984985605
50.0, 3.8, 1.58418317745
50.0, 4.0, 1.58413163203
50.0, 4.2, 1.47254375995
50.0, 4.4, 1.49953072586
50.0, 4.6, 1.50390862309
50.0, 4.8, 1.38332887178
50.0, 5.0, 1.42538770418
-40.0, 0.0, -0.0136622356309
-40.0, 0.2, -0.636950642431
-40.0, 0.4, -0.756947005497
-40.0, 0.6, -0.905935533464
-40.0, 0.8, -0.977520220579
-40.0, 1.0, -1.08144820916
-40.0, 1.2, -1.09315033017
-40.0, 1.4, -1.10011507101
-40.0, 1.6, -1.15490343732
-40.0, 1.8, -1.18566534754
-40.0, 2.0, -1.19055818347
-40.0, 2.2, -1.24999313311
-40.0, 2.4, -1.21340166931
-40.0, 2.6, -1.21487066369
-40.0, 2.8, -1.21983154649
-40.0, 3.0, -1.23430595446
-40.0, 3.2, -1.26877562059
-40.0, 3.4, -1.23381177943
-40.0, 3.6, -1.27073114828
-40.0, 3.8, -1.17698632657
-40.0, 4.0, -1.15591238912
-40.0, 4.2, -1.1009451247
-40.0, 4.4, -0.942457110519
-40.0, 4.6, -0.944113043977
-40.0, 4.8, -0.572938766389
-40.0, 5.0, 1.26412523481
-40.0, 5.2, 1.44763202256
50.0, 0.0, -0.0598956763916
50.0, 0.0, 0.127631891923
50.0, 0.2, 0.0727194018388
50.0, 0.4, 0.0988055054025
50.0, 0.6, 1.14463635255
50.0, 0.8, 1.26539318901
50.0, 1.0, 1.36729775477
50.0, 1.2, 1.51227737587
50.0, 1.4, 1.6126119917
50.0, 1.6, 1.65370732573
50.0, 1.8, 1.69258656211
50.0, 2.0, 1.7079143038
50.0, 2.2, 1.70840855074
50.0, 2.4, 1.74807111844
50.0, 2.6, 1.76284970618
50.0, 2.8, 1.71329723705
50.0, 3.0, 1.65397319585
-70.0, 0.0, 0.0441025354611
-70.0, 0.2, -2.31183634727
-70.0, 0.4, -2.15808561949
-70.0, 0.6, -2.15680928309
-70.0, 0.8, -2.36827184572
-70.0, 1.0, -2.38688041818
-70.0, 1.2, -2.36748590169
-70.0, 1.4, -2.32721260869
-70.0, 1.6, -2.3358161385
-70.0, 1.8, -2.3247957366
-70.0, 2.0, -2.31991849814
-70.0, 2.2, -2.03602467977
-70.0, 2.4, -1.99797036894
-70.0, 2.6, -1.98800840866
-70.0, 2.8, -0.704373358397
-70.0, 3.0, -0.381627695143
-70.0, 3.2, 1.66821591208
50.0, 0.0, 0.140206322051
50.0, 0.2, 0.10730487123
50.0, 0.4, 0.120996240841
50.0, 0.6, 1.02632587361
50.0, 0.8, 1.31617991379
50.0, 1.0, 1.37140622847
50.0, 1.2, 1.48406058495
50.0, 1.4, 1.57334363768
50.0, 1.6, 1.60755232145
50.0, 1.8, 1.62690896675
50.0, 2.0, 1.64482409108
50.0, 2.2, 1.68008706615
50.0, 2.4, 1.73164075181
50.0, 2.6, 1.70226696052
50.0, 2.8, 1.6739420407
50.0, 3.0, 1.73609783069
-80.0, 0.0, -0.00288075442361
-80.0, 0.2, -3.62217869409
-80.0, 0.4, -3.57233639737
-80.0, 0.6, -3.55242315691
-80.0, 0.8, -3.27750666285
-80.0, 1.0, -3.28027185341
-80.0, 1.2, -3.34903036721
-80.0, 1.4, -3.31262478798
-80.0, 1.6, -3.26090457063
-80.0, 1.8, -2.89948619034
-80.0, 2.0, -2.73095528918
-80.0, 2.2, -2.71172463684
-80.0, 2.4, -2.63715510643
-80.0, 2.6, -1.4312221367
-80.0, 2.8, -0.764171192468
-80.0, 3.0, 1.66427024452
-80.0, 3.2, 1.74662520152
60.0, 0.4, 0.0587363648372
60.0, 0.6, -0.0527412237704
60.0, 0.8, -0.00230561684897
60.0, 1.0, 0.100587504206
-20.0, 0.0, -0.103831546145
-20.0, 0.2, -0.0242010697522
-20.0, 0.4, 0.332501336103
-20.0, 0.6, 0.221023496817
-20.0, 0.8, 0.206140370259
-20.0, 1.0, 0.191257243701
60.0, 0.0, -0.0619727819318
60.0, 0.2, -0.013215613026
60.0, 0.4, 0.904248650848
60.0, 0.6, 1.39280509563
60.0, 0.8, 1.54338610167
60.0, 1.0, 1.62373069036
60.0, 1.2, 1.70974416757
60.0, 1.4, 1.80367050049
60.0, 1.6, 1.83634869077
60.0, 1.8, 1.86618643257
60.0, 2.0, 1.9253650303
60.0, 2.2, 1.97861851482
60.0, 2.4, 1.99109627099
60.0, 2.6, 1.98109616644
60.0, 2.8, 1.96289011648
60.0, 3.0, 2.0138678123
60.0, 3.2, 2.03898803963
60.0, 3.4, 2.02679160998
60.0, 3.6, 1.96818214859
60.0, 3.8, 1.95547886974
-50.0, 0.0, -0.163916592205
-50.0, 0.2, -1.04962322828
-50.0, 0.4, -1.2207719576
-50.0, 0.6, -1.23258468049
-50.0, 0.8, -1.28429118931
-50.0, 1.0, -1.34888136974
-50.0, 1.2, -1.37143141238
-50.0, 1.4, -1.38731375531
-50.0, 1.6, -1.38678719217
-50.0, 1.8, -1.38869832372
-50.0, 2.0, -1.40665736299
-50.0, 2.2, -1.42616210526
-50.0, 2.4, -1.45468960336
-50.0, 2.6, -1.3987799452
-50.0, 2.8, -1.34429497321
-50.0, 3.0, -1.42320815568
-50.0, 3.2, -1.37958099164
-50.0, 3.4, -1.2772885922
-50.0, 3.6, -1.2006952317
-50.0, 3.8, -0.621794877457
-50.0, 4.0, 2.14470953657
-50.0, 4.2, 2.14470953657
-50.0, 4.4, 2.14470953657
70.0, 0.0, -0.0528611216021
70.0, 0.2, 0.687034667874
70.0, 0.4, 0.843776985793
70.0, 0.6, 1.6929907565
70.0, 0.8, 2.08968893795
70.0, 1.0, 2.21276591634
70.0, 1.2, 2.66219808522
70.0, 1.4, 2.7478478701
70.0, 1.6, 2.86819492957
70.0, 1.8, 2.8698057005
70.0, 2.0, 2.82165159744
70.0, 2.2, 2.82110155696
70.0, 2.4, 2.85769399098
70.0, 2.6, 2.89284097507
70.0, 2.8, 2.9176592347
70.0, 3.0, 2.89467258965
70.0, 3.2, 2.81395089418
70.0, 3.4, 2.78584409325
70.0, 3.6, 2.72488585522
70.0, 3.8, 2.66964778775
70.0, 4.0, 2.59724156323
70.0, 4.2, 2.50046727123
70.0, 4.4, 2.42579691237
70.0, 4.6, 2.28757630804
70.0, 4.8, 2.16450073056
70.0, 5.0, 1.80039390677
-40.0, 0.0, -0.082198008509
-40.0, 0.2, -0.888128302379
-40.0, 0.4, -1.00121465498
-40.0, 0.6, -1.08579488324
-40.0, 0.8, -1.17159083578
-40.0, 1.0, -1.29265699546
-40.0, 1.2, -1.36032720576
-40.0, 1.4, -1.40687895635
-40.0, 1.6, -1.46356096874
-40.0, 1.8, -1.48484236792
-40.0, 2.0, -1.42068708784
-40.0, 2.2, -1.37281745045
-40.0, 2.4, -1.38383050027
-40.0, 2.6, -1.43570908792
-40.0, 2.8, -1.50623073734
-40.0, 3.0, -1.50792469693
-40.0, 3.2, -1.46853709726
-40.0, 3.4, -1.47357087212
-40.0, 3.6, -1.43887325278
-40.0, 3.8, -1.4166406746
-40.0, 4.0, -1.40884437243
-40.0, 4.2, -1.33575849222
-40.0, 4.4, -1.23157237024
-40.0, 4.6, -1.18875729629
-40.0, 4.8, -1.17956088127
-40.0, 5.0, -0.567948677314
-40.0, 5.2, 1.78519042112
-40.0, 5.4, 1.78519042112
-40.0, 5.6, 1.78519042112
